ID,SMILES,Monoisotopic_Mass,InChI_Key
C21746,CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1Cc2c(c(C)[n+]([O-])c3ccccc23)O1,395.24604391599996,ZEUIHPOXFICJIT-QOSXKSOISA-N
C21747,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,299.0728476560001,HDDSHPAODJUKPD-UHFFFAOYSA-N
C21748,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2cc(C(=O)O)c[n+]([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2)[C@@H](O)[C@H]1O,709.09024308409,XFGNNUKNRVMPRK-HISDBWNOSA-O
C21749,O=C(O)c1cc(C(=O)S)c[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1,396.0148797300899,ALIWKEBIEDUSIU-ZYUZMQFOSA-O
C21750,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2cc(C(=O)S)c[n+]([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2)[C@@H](O)[C@H]1O,725.06739946409,BXFOCKPGPXKYAL-HISDBWNOSA-O
C21751,*NC(=O)[C@H](CSC(=O)c1cc(C(=O)O)c[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1)NC(*)=O,,
C21752,*NC(=O)[C@H](CSC(=O)c1cc(C(=O)S)c[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1)NC(*)=O,,
C21753,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,315.06776227600005,BEZZFPOZAYTVHN-UHFFFAOYSA-N
C21754,COC(=O)Nc1nc2cc(SCCCO)ccc2[nH]1,281.08341234000005,BPWSOQXIMDMJHB-UHFFFAOYSA-N
C21755,COC(=O)Nc1nc2cc(Sc3ccc(O)cc3)ccc2[nH]1,315.06776227600005,KFNQNAKZKBFJAZ-UHFFFAOYSA-N
C21756,CC1=C(C/C=C(\C)CCCC(C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CO)C(=O)c2ccccc2C1=O,802.6263964840001,SIXCRFGMVUATBG-HSHHTCJHSA-N
C21757,O=C(O)C*CO,,
C21758,N[C@@H](/C=C/OC[C@H](N)CO)C(=O)O,190.095356928,SLUXPOIDTZWGCG-GONBATFASA-N
C21759,N[C@@H](CCOC[C@H](N)CO)C(=O)O,192.111006992,AMWXKTONOZFJHL-RITPCOANSA-N
C21760,[C-]#[N+][C@@H](Cc1ccc(O)cc1)C(=O)O,191.058243148,YAVJAMZLLTZAJX-VIFPVBQESA-N
C21761,[C-]#[N+]/C=C/c1ccc(O)cc1,145.052763844,DPQRSJXKWWAJGK-VOTSOKGWSA-N
C21762,[C-]#[N+]/C(=C/c1ccc(O)cc1)C(=O)O,189.042593084,FGAAMKTYLMBGNP-RMKNXTFCSA-N
C21763,[C-]#[N+][C@@H](Cc1c[nH]c2ccccc12)C(=O)O,214.07422756,UBSZGFBFCQBSCZ-NSHDSACASA-N
C21764,[C-]#[N+]/C=C\c1c[nH]c2ccccc12,168.068748256,JQMYMZZLIOIXEO-SREVYHEPSA-N
C21765,[C-]#[N+]/C=C/c1c[nH]c2ccccc12,168.068748256,JQMYMZZLIOIXEO-VOTSOKGWSA-N
C21766,CC(=O)c1c(O)cc(O)cc1O,168.042258736,XLEYFDVVXLMULC-UHFFFAOYSA-N
C21767,CC(=O)c1c(O)cc(O)c(C(C)=O)c1O,210.05282342,PIFFQYJYNWXNGE-UHFFFAOYSA-N
C21768,CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1CC(C)C=O,256.15756326,FZMIVISXXWRICN-SKNXHYNKSA-N
C21769,*N[C@@H](CSS)C(*)=O,,
C21770,*N[C@@H](CSSSS(=O)(=O)O)C(*)=O,,
C21771,*NCC(=O)NCC(=O)O,,
C21772,*NCC(=O)NCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,
C21773,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,778.390457946,XOZFWPNTZMNFIX-HSPNTKNSSA-N
C21774,CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2,358.21440943999994,UCONUSSAWGCZMV-HZPDHXFCSA-N
C21775,CCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)C(O)CCCCCCCCCCCCCCCCCC1CC1CCCCCCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCCC,1517.34239582,DYGMDPIMNDADRB-CRMMBCDTSA-N
C21776,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1123.386739354,URZYEVFFDFMJGU-BEVXJUHISA-N
C21777,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1121.3710892899999,VVQGMUPGBRZRFY-ABDXREKHSA-N
C21778,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,1139.3816539739998,DUXMITADCRRTKI-REQADMJUSA-N
C21779,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,1137.3660039099998,YHNAADKYQGFQKO-UCJRQDITSA-N
C21780,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CCC(=O)C[C@H]1C[C@H]3O,1139.3816539739998,DDGZATCAACOBPH-LDYZKSDSSA-N
C21781,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CCC(=O)C[C@H]1C[C@H]3O,1155.3765685939998,DABYNUYNLLSQQV-QROUSYAVSA-N
C21782,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1139.3816539739998,DDGZATCAACOBPH-NAUAOZFASA-N
C21783,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1137.3660039099998,WTSQHJYZDLRRNB-ALVMJZEASA-N
C21784,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)cc1,915.1676384580002,KGYNXBHEANIYOS-FUEUKBNZSA-N
C21785,COc1cc(CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O,945.178203142,JUUQGRDBWMTHDA-HSJNEKGZSA-N
C21786,*/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,,
C21787,*/C=C(C)/C=C/C=C(C)/C=C/c1c(C)ccc(C)c1C,,
C21788,*/C=C(C)/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C,,
C21789,CC12CCCCC1CCC1C2CCC2(C)CCC[C@@]12C,274.266051088,NUVXBDARBFDDGF-BROHZWGRSA-N
C21790,CC12CCC=C1C1CCC3CCCCC3(C)C1CC2,258.23475096,CRFSKKKDUPEBBJ-UHFFFAOYSA-N
C21791,CC12CCCCC1CCC1C2CCC2(C)CCC[C@@]12CO,290.260965708,SXLXTCWGXBLWCM-NSDIEPNESA-N
C21792,CC12CCCCC1CCC1C2CCC2(C)CCC[C@@]12C=O,288.245315644,JXDWPFZFXDZRLF-NSDIEPNESA-N
C21793,C=C(C(=O)O)[C@@H]1CC/C(C)=C/CC/C(C)=C/[C@H]1O,250.156894564,DCBBYKNERJKYSH-AHNJNIBGSA-N
C21794,CC/C=C\CCC(=O)/C=C/C(O)CCCCCCCC(=O)O,310.21440943999994,AAJBIBPYWAVKOQ-KQTUSCDLSA-N
C21795,CC/C=C\CCC(=O)CCC(O)CCCCCCCC(=O)O,312.23005950399994,XWGDYOAIOAADAR-ARJAWSKDSA-N
C21796,*CCC(=O)O,,
C21797,*CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,,
C21798,*CCC(=O)S*,,
C21799,NC(/C=C\C(=O)O)=C/C(=O)C(=O)O,185.032422324,SGUXCHHLXDUUHD-BXTBVDPRSA-N
C21800,CC12CC(=O)C(CC1=O)C2(C)C,166.099379688,UDIUFGIXIGLRSM-UHFFFAOYSA-N
C21801,CC12CC(=O)C(CC(=O)O1)C2(C)C,182.094294308,UDJVKSCOEHSXBZ-UHFFFAOYSA-N
C21802,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,396.3967309039999,XMHIUKTWLZUKEX-UHFFFAOYSA-N
C21803,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1145.501375182,FHLYYFPJDVYWQH-CPIGOPAHSA-N
C21804,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,424.4280310319999,UTOPWMOLSKOLTQ-UHFFFAOYSA-N
C21805,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1173.5326753099998,HZPQKTICJQVCSW-YLJNVRNNSA-N
C21808,CCCCCCCC/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1029.344874542,JCRYGPFEDHBITQ-CJZWLNCGSA-N
C21811,CCCCCCCC/C=C\C/C=C\CCCCCCC(=O)O,308.271530392,XUJWOMMOEOHPFP-UTJQPWESSA-N
C21812,CCCCCCCC/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1057.3761746700002,IDZIQDSITPCMGI-YJDSXOKISA-N
C21814,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O,306.255880328,UNSRRHDPHVZAHH-YOILPLPUSA-N
C21815,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1055.3605246060001,XVHUACBAJILXGX-LQHPWBDPSA-N
C21816,CCCCCCCC/C=C\C/C=C\C/C=C\CCCCCC(=O)O,334.28718045599993,OEPMAZVWYGAFLM-YOILPLPUSA-N
C21817,CCCCCCCC/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1083.3918247340002,BOJVEOGDQADCIC-PVJOIOLNSA-N
C21818,CCCCCCCCC/C=C\CCCCC(=O)O,254.2245802,NNNVXFKZMRGJPM-KHPPLWFESA-N
C21819,CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1003.3292244780001,PVZUHJMOMJKUEF-HATLACBZSA-N
C21820,CCCCCC/C=C\CCCCCCCCCC(=O)O,282.255880328,UWHZIFQPPBDJPM-FPLPWBNLSA-N
C21821,CCCCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1031.3605246060001,HEJOXXLSCAQQGQ-SAIINBSPSA-N
C21822,CCCCCC/C=C\CCCCCCCCCCCC(=O)O,310.287180456,URXZXNYJPAJJOQ-FPLPWBNLSA-N
C21823,CCCCCC/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1059.3918247340002,UZVWVONIQVFUPF-VNNCJAHTSA-N
C21824,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O,386.31848058399993,HIFHGEKXHBBCMU-JLNKQSITSA-N
C21825,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1135.4231248620001,UFOLUPGZIVIRNI-NXZKYKDTSA-N
C21826,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)O,414.3497807119999,RDROALZQSJZKED-JLNKQSITSA-N
C21827,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1163.4544249899998,XGEVUTCMPBIGMN-BNZYNTMKSA-N
C21828,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,384.30283051999993,GLEIIPZRQAMQLG-KUBAVDMBSA-N
C21829,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1133.407474798,GDFIQBSSDWNLSB-YIHFRTTKSA-N
C21830,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)ccc1O,356.12598835999995,VBIRCRCPHNUJAS-AFHBHXEDSA-N
C21831,O=C1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,178.04773804,PHOQVHQSTUBQQK-RSJOWCBRSA-N
C21832,O=c1[nH]c(=O)c2ncnnc2[nH]1,165.028674336,IDJLTUNWTSUIHO-UHFFFAOYSA-N
C21833,Cn1c(=O)[nH]c2nncnc2c1=O,179.0443244,ZLLAXLPOOMLVRF-UHFFFAOYSA-N
C21834,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)O,412.3341306479999,BQXYAHWVQOZPTF-KUBAVDMBSA-N
C21835,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1161.4387749259997,VBQUMILRYSEOOQ-WWHNOTAJSA-N
C21836,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O,388.3341306479999,ICYODDOZZLYLIV-DOFZRALJSA-N
C21837,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1137.438774926,CXUKHIHKLFZEFF-UGUUHRENSA-N
C21838,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)O,416.3654307759999,LPLFLSUGEHBUTE-DOFZRALJSA-N
C21839,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1165.4700750539998,XZJYJSSUQOWWAC-OIWJCRNUSA-N
C21840,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,386.31848058399993,RDRLIOJIWJTIIV-WMPRHZDHSA-N
C21841,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1135.4231248620001,TYFVXOCUXRMKNU-UJPMCPLMSA-N
C21842,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)O,414.3497807119999,VGZLGFZHNWXMPM-WMPRHZDHSA-N
C21843,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1163.4544249899998,WUPINJJPVXNFQE-FAQSSOEWSA-N
C21844,O=C(O)[C@@H](CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,430.13225551199986,DMTGFWVSBPXWQU-MJPWOAHQSA-N
C21845,CCCCCCCC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@H](CO)C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,556.2367205799998,VGKUTDQBPZMQAK-KADMOUQGSA-N
C21846,*C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,
C21847,NC1(Cc2ccc(O)cc2)C(=O)NC(=O)N/C1=N/C[C@H](O)[C@H](O)[C@H](O)CO,382.14884904399986,XETIGMNRSOUDLK-USDBNLMRSA-N
C21848,*NC(=O)[C@H](CS)NC(*)=O,,
C21849,[C-]#[N+][C@@H]1[C@@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2CC[C@]1(C)C=C,304.193948768,SLUFHMQYBPOTFZ-ZRRCRCOKSA-N
C21850,[C-]#[N+][C@@H]1[C@@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2C[C@@H](Cl)[C@]1(C)C=C,338.154976416,UGBGKUYYYCTXAK-DBKAPMEGSA-N
C21851,[C-]#[N+][C@@H]1[C@@H]2c3c([nH]c4ccccc34)C(C)(C)[C@H]2C[C@@H](Cl)[C@@]1(C)C=C,338.154976416,ADPQVXWEVQETCB-AGPIPWNKSA-N
C21852,*C(=O)[C@@H](N)[C@@H](C)O,,
C21853,*C(=O)[C@@H](N)[C@H](O)CCl,,
C21854,CC(C)[C@@H]1CC[C@@]2(C)C[C@H]3[C@@H](C)C[C@H](O)[C@@H]3[C@](C)(O)C/C=C/12,306.255880328,PAGWWOOUBKDVRF-KLAOOFIFSA-N
C21855,CC(C)[C@@H]1CC[C@@]2(C)C[C@H]3[C@@H](CO)C[C@H](O)[C@@H]3[C@](C)(O)C/C=C/12,322.25079494799996,MSKFOQCDNOFJAT-CPIYLCBRSA-N
C21856,CCCCCC/C=C\C/C=C\CCCCC(=O)O,252.208930136,JZJWNDAFHKZSNQ-NQLNTKRDSA-N
C21858,CCCCCC/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1001.3135744140002,CEVCLMCMFJYJIK-YKSBMSDISA-N
C21859,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,1643.0836272599997,AAVXLHPJFCDXQA-HWRCWJQOSA-N
C21860,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1O,1416.8903471879999,KVJISCCZVLKUJV-XJYMGQGYSA-N
C21861,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1O,1178.6606816079998,ILPYECMZCRROLE-MBAHSMLHSA-N
C21862,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@@H](CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,2489.6176990559984,XTAMHAURENBJRC-OFQBUTOVSA-N
C21863,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,2291.382948095998,YMYMIWUIGJUAIZ-LSPGFKFTSA-N
C21864,CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1O,1800.9443523799982,NVNHHERGNWRZQX-JTFDAEBWSA-N
C21865,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@@H](O[C@]4(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@H]2NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,2475.5656634839997,YHHWIOQDRVEIJA-HTCUMWQVSA-N
